"","0%","2.5%","5%","50%","95%","97.5%","100%"
"MSY",102214.102481463,121247.695623633,141710.293201505,215423.425645056,391410.831865743,417169.000160166,604492.186232974
"S.eq",114705.328555985,131022.913239126,134209.392239283,170931.026973212,251275.195793066,295522.371202966,345537.157165277
"S.max",44865.3310270608,50573.9479370531,52132.7277551436,72245.1926913868,116561.336786473,133993.140717699,149236.698123471
"S.msy",39764.7944287987,41672.6867557734,42814.2303891643,57110.3481417345,81549.596889369,100369.697409826,116643.648410391
"U.msy",0.57062943442204,0.674635336046118,0.703619255581141,0.788271761034976,0.85476817422458,0.874191761353966,0.892289516485434
"alpha",4.16164026976652,6.08550753043585,6.87049068429982,10.4764102483941,17.0347625284813,21.2960252672624,32.5045107856693
"beta",0.00000670076470850789,0.0000074631805048594,0.00000858027333156022,0.0000138417514439795,0.0000191822784309579,0.0000197744068897845,0.0000222889250365019
"lnalpha",0.712183978393631,1.26787679011875,1.31190727945753,1.75075184500668,2.17693704979123,2.25207361598499,2.60355783744308
"lnalpha.c",1.42590929217603,1.80583809556557,1.92723030371528,2.34911404539835,2.83462984762516,3.05732741937803,3.48137887310999
"resid.red.0",-2.57118931873304,-2.13565236845772,-1.87756216825027,-0.105999647377076,1.60628881477436,2.00726490564623,2.83595538655001
"sigma.red",0.886549870621031,0.905494200651844,0.927908681311204,1.08931119787843,1.29913683056365,1.397536350269,1.55614790886415
"sigma.white",0.850119604540644,0.880072262575039,0.894353719868369,1.05320036100799,1.24203942546155,1.29002185061317,1.39501095151229
