beta,lnalpha,lnalpha.c
7.408536489417424e-6,1.423659814568531,1.842502488371871
1.835146443221373e-5,2.1557419379377265,2.795691790335548
1.71971286374663e-5,1.906251013631573,2.2211307317002755
9.462115195170582e-6,1.472200228063532,1.784295675820149
1.6440231975782972e-5,1.6012087343592676,1.8624664720157933
1.935549932898388e-5,2.3580355784708433,2.808521312378972
1.699842875727881e-5,1.9132854233416126,2.1904678551047403
9.463633054376018e-6,1.5864193631961627,1.9696550093801162
7.113054955894302e-6,0.8440729675682728,1.3268132418062164
9.16454436602676e-6,0.8855651801534687,1.2459967025763448
1.0516999603580886e-5,1.2888764731811038,1.7869475087238043
1.9149643046719784e-5,1.7261801019433043,2.3567213491432684
9.905801434229537e-6,1.4464981765690523,1.8005405687433105
1.92577423062163e-5,1.8699669611872007,2.092819747333523
1.2574722677871676e-5,1.9891490730324648,2.9429988022672946
6.954844335596921e-6,0.8817427179473947,1.3733619950234524
9.567327053432706e-6,1.0859770464917506,1.4924438004625993
1.3846122717023627e-5,1.8890333453735466,2.461957745019725
1.9790473824712375e-5,2.7952930903718025,3.294051913452061
1.4445702433898238e-5,0.5520116408102097,1.182577045045044
1.1896630899220208e-5,2.0931779611026258,2.6683115843681158
1.628059165977174e-5,1.4274388776040943,1.8064078152725909
2.1865976520220045e-5,2.3881031985355765,2.8843758312404146
1.3485104928074388e-5,1.4367631735756334,2.1602494065088154
1.8665330214456516e-5,1.9978480452392609,4.864905834088615
1.5009010998399094e-5,1.7886518920381704,2.247166848037137
3.2188707022819853e-6,0.49720605092777337,1.0321776589278653
2.231256364149138e-5,1.4651740866096379,2.7780944851457323
1.1703134115212225e-5,2.050614000123613,3.826307584470341
3.303261166162948e-5,2.430789825777807,2.9353164190620236
1.9356709179626037e-5,1.7326531123764326,2.244202577654898
7.025671352700055e-6,1.0704638864313163,1.4920261762188032
2.4832526358813813e-5,2.932375126445915,5.042375148699929
5.222493938244387e-6,0.5350931558477225,1.23281913140435
1.9561359677917588e-5,2.112599683219554,2.3739995553360282
1.3423250019763551e-5,2.078489952432809,2.8528753866711707
1.1208030549780191e-5,0.19357680474842298,1.974490639573686
1.810569146990573e-5,0.53645160689679,1.7002367433148962
9.67782305595933e-6,1.7010942485473268,2.3397142910799533
3.6450579677276277e-6,0.9393224850590542,1.3514949226397506
1.8242093153356047e-5,2.051653295313572,2.586649107545954
1.0344599656239262e-5,1.3930734928107933,1.8831145919653802
1.5355091324795617e-5,2.005741098728114,2.4776181330931593
1.5536724480489677e-5,1.604303737597197,2.8750338548336796
2.1352641778377012e-5,1.3563178784795222,2.0988566683704146
1.2286883639736844e-5,1.701475946941042,2.4582331656677594
1.8494247552447626e-5,1.9218401238330336,2.3097365337139166
2.1993631091163726e-6,0.604094855830893,2.2951102041197746
1.2690314841397675e-5,1.1789373423224707,1.7207977002159414
7.0719408329673666e-6,1.1744396556383805,1.480475631739923
2.3333682326427837e-5,2.030394122486024,2.6759696946226064
5.714720603658106e-6,1.2962076683632267,2.069246163224112
8.540609616721994e-6,1.025180850518534,1.3462315198513553
1.8387705947694187e-5,1.672340155064443,2.1867328702422677
1.2235884673126877e-5,1.4190589903130204,2.020751460349161
2.5134857827006606e-6,1.5028619083604147,2.637391090183416
2.0106938550930496e-5,1.9913906026583867,2.3473401851768103
1.1980864038956869e-5,1.8359879787024158,2.2349606626039336
8.344844452523582e-6,1.5669650305339635,1.9529353180065803
1.3309102821763017e-5,1.0409690625153973,1.3883572215602422
1.781668655878581e-5,1.76340442808924,2.0987612254821313
1.7933031285923284e-5,2.02932689536175,2.2834504742896544
1.6550303903120557e-5,1.6916030747640793,2.141315091706844
1.4193222356020342e-5,1.7915964937318682,2.1539190440315825
4.673158125418873e-6,0.658769307144955,1.1776322797908905
1.340176636081924e-5,1.6359952580485577,2.159720904681355
5.173816886786384e-6,0.8805028967207922,1.355572612776614
1.2445225076832887e-5,1.4656217163605092,2.1339401797464115
1.871238344517416e-5,2.0476654150144125,2.530231994233871
1.0583488348114958e-5,0.45011000464452894,1.4698185611172965
1.1610435744027148e-5,1.3972921190737218,1.942298311889834
1.6088776554883164e-5,1.7683667697954797,1.9917802295484728
5.5946940695794726e-6,0.8668660542804281,1.283259887640798
1.3422668781012306e-5,1.7179267104249143,2.186585451157838
8.988893290801948e-6,1.3800549973850005,1.787217367968844
1.8298872747959964e-5,2.135811902875956,2.6210918301201294
3.3689018004187792e-6,0.9987641113990955,1.4823232359122103
7.841814607888324e-6,0.864389402735075,1.280599630702075
1.6722650167494523e-5,1.981693462933157,2.8443649817059353
1.1048199536710153e-5,1.7346348672346599,2.18840631338042
1.1333891594274184e-5,1.7816719552600406,2.1181074853314636
6.386588869090515e-6,1.2314705258068332,1.5473915755237846
1.3302729357673692e-5,1.9448556572814804,2.2426244623764697
1.0210718345992548e-5,1.5705085515312436,2.141697430738536
5.346880907429123e-6,0.9587621509538654,1.4196916033230376
1.3046967842658858e-5,1.8177421527294433,2.151466464947221
2.0826741021224854e-5,2.5730739988448286,3.294636738994111
1.6503925946012628e-5,1.7629813304882385,2.2156935802379993
6.711771040054984e-6,1.0495530566885982,1.6172125057296642
1.0976852960047344e-5,1.1809576477123966,1.6641790378969408
1.5304961403502488e-5,1.591069422246713,1.897397436870711
1.0636401772240922e-5,2.5146582548906586,3.3084731722657317
1.0903704527138444e-5,1.8151545630514556,2.166012621442018
1.0676557819763807e-5,1.3764449288757952,1.6993466862975537
1.6729690096549612e-5,1.6970247772549771,2.1263151010539354
1.4498343042981156e-5,2.2065441837137483,2.854098827581327
2.2407385375595602e-5,2.0226961917333033,2.4104566257747018
1.3695724373827736e-5,2.054980031598382,2.4326945033260245
9.354528428811663e-6,1.2243948228659836,1.6161777709116754
1.8167533551280987e-5,1.36458170481827,1.8833930936088672
1.2211832380303322e-5,1.584666699553522,1.939084718680315
4.463008172142256e-6,1.412335493462133,2.0300706035019145
1.80904424417643e-5,2.2075984081080353,2.6253276988359913
1.239117881733645e-5,2.0927222732463897,2.431243160505462
1.343590949998225e-5,1.7560074650101534,2.1998343262368802
1.1377772924153938e-5,0.995435091386818,1.4057645149014104
1.9130977964608346e-6,0.17984824975115177,0.5098582573370642
2.215323036573995e-5,1.757800100679181,2.1647625190051656
1.734976557522264e-5,2.587177242524465,4.966637073511179
1.88371474086528e-5,2.6462229652329805,3.1779568726821807
3.156081643297398e-5,2.991236358444681,5.257651770004859
5.460041702056483e-6,1.0226728354393961,1.528435915141395
1.13370499758984e-5,1.161239734695672,1.7266722640897032
1.0805820339833902e-5,1.6161088809195483,1.933771888717685
1.1832240190947187e-5,2.154459495788216,2.582962377633832
1.583143775808423e-5,1.120165950442893,1.719518282183754
1.6314488294813675e-5,1.3736488744427957,2.5798630940267744
9.251712806107176e-6,1.4691205225685366,1.9791834250361167
1.284860885150707e-5,1.9341700558523371,2.2206877860716316
1.448258056417729e-5,1.829740124172515,2.2740171041525734
1.7958369512863466e-5,1.2306996599090507,3.292030840161109
1.9329380091556906e-5,1.8583570865981867,2.1048140705770826
1.246426627139258e-5,1.7520061915435379,2.0220176273627413
5.395639714552476e-6,1.257240573674662,1.5560707627152883
1.782563674153413e-5,1.7608243095376046,2.0747220788743217
8.820040107845048e-6,1.3887699804433433,1.8398316798013306
1.5262560039731428e-5,1.9710541461918978,2.2032237821931324
9.025914752111375e-6,1.5627343244199443,2.2658458696487713
2.099660130345052e-5,3.065500944564248,3.692309646106637
1.720501678057159e-5,2.2770383370995777,2.918002024387
2.0125984721333007e-5,2.014535455471588,2.421817066676725
2.1999874593450177e-5,2.297063456777387,2.950187547632077
1.764600481095273e-5,1.900911989061596,2.258567063041829
1.3684570047104077e-5,1.6924084464638034,1.9843014958042462
1.3791065076177097e-5,1.7106199399710251,2.157027229009771
1.3736931949751622e-5,1.9040357367721008,2.709646758002886
9.081621638038112e-6,1.5414947942800348,1.823424295171349
1.6352697898121575e-5,1.543081171477698,2.011218861672735
1.770753166449355e-5,1.2314458712946366,1.8026962147118963
1.4102713432193356e-5,1.2947868562026363,1.6631801896160354
2.28405773887752e-5,1.9532795480333511,2.650640893109008
1.4698460737794287e-5,1.933339924521444,2.2764072711019003
2.2021910270158242e-5,1.9915232388410173,2.393436896410119
1.3629925340265608e-5,2.398436956004904,2.7045100008276433
1.8644943740801022e-5,1.9390326086490879,2.532523409234185
6.7814285630883374e-6,1.2401417860094237,1.667006855619439
1.5636971076132375e-5,1.984318638303497,2.7600073760627137
2.347094232779144e-6,0.6739300473378093,1.073223339013341
1.099023591690514e-5,0.7500176636910151,1.6802406913436134
5.158734053343693e-6,0.24966691617832426,1.1349639614834885
1.4410899148851409e-5,3.9125836640460325,5.281346331512992
6.276949986317319e-6,0.76666975469428,1.0868593102437352
2.92980084647747e-7,1.0236022223844754,1.3429279878939313
1.389567239358264e-5,1.7919168822373912,2.063278164683895
1.6699537639173955e-5,1.5098967505196208,1.9650685252520437
1.1876462187529474e-5,1.4177709347317446,1.6948340422802959
1.6782934372987697e-5,1.1268834321701249,1.8337477234938162
8.993647328699577e-6,1.697244780647402,2.308932798210779
7.815669695267038e-6,2.0127245763761907,3.005594384393636
1.312897773598993e-5,2.5040629580635034,3.258029249430443
1.6524627420252945e-5,1.4226732611829294,1.8775499380564655
2.3364014517877604e-5,1.6526705873184924,2.4232688797085875
1.5900972707268637e-5,1.9502468276787108,2.4778200284213856
1.5809225554472696e-5,2.1919691873412495,2.7971429864560484
2.322299021726891e-5,2.4312957357681464,2.7378808705920368
1.5824620976451578e-5,1.8328701751880738,2.0490717692597618
1.1988095693782811e-5,1.604938024069561,1.9193916550882988
9.541793218945679e-6,1.3460877014056414,2.0320348559535732
1.4279809072602192e-5,1.9299845635170878,2.6167123209410406
1.5617103144093567e-5,1.8311881768807607,2.672371474827648
1.952137485934189e-5,1.8599133087513156,2.690509452044302
1.4506653007624868e-5,2.000514378171172,2.447662445126118
1.4884631299658543e-5,1.405444533774427,1.804785908437639
1.9858145274558478e-5,1.9686214920510068,2.271163981810463
9.872568008281726e-6,1.9945334600707212,2.956731810130967
6.72618470655e-6,1.5832705873493536,2.080419908802612
1.3975882833238631e-5,1.6016818386245992,1.9474219661886203
6.95949424871525e-6,1.7436128692848498,2.342054696709573
1.8788686010072144e-5,1.6948519559086912,2.193002561064098
8.743725750773134e-6,1.125880605127866,1.5473630528921605
1.623422067617128e-5,1.595600088466326,2.1201331855264676
2.1162752136435414e-5,1.653321492421098,4.7679876517077675
1.0063407312588085e-5,1.3761513296737946,1.75411856643679
1.1882906577886979e-5,1.4872682104482464,1.9018123986900737
2.1685548310443232e-5,1.9444528395469327,2.4380958576057217
2.5018641916607465e-5,2.808591275432864,9.184145454329517
2.4267691261331958e-5,2.5459239709912915,2.906674806655047
1.3405495680217213e-5,1.5646741862904894,1.9393685567682102
1.3548682952710769e-5,1.2236633496368168,1.6099026738002424
5.626781551955944e-6,1.2702022597396263,1.6166244887755241
1.6273011535842355e-5,1.5654072817492517,1.8255652246981224
1.2540932712984098e-5,2.2212171934648617,2.6264549422947603
1.089196230018951e-5,1.5654982970004299,2.11907230119286
1.4876858037963849e-5,1.6401654603425897,1.898529569672319
1.2904768521244304e-5,1.0074834801154402,1.5600948848476368
1.1361169220728733e-5,1.6332259635009305,2.1712325223266378
9.585299943115855e-6,1.3621723744961196,1.6163959777727952
8.587952986571785e-6,0.9977915018500116,1.5190204890051726
1.3066536612976784e-5,1.8662340820542036,2.1943081327898586
9.47183372055168e-6,1.3513067653488902,1.7443399389734298
2.7322362490265364e-5,2.3028067808729875,2.7073399120049446
9.99889385035026e-6,1.449153893505841,1.8347368425799881
1.6707221541566753e-5,1.6472603858530785,2.0146543906969483
1.4740382436839978e-5,1.5075235771837439,1.761308648619573
2.5311903423340124e-5,2.7823726436397656,4.031701409585937
1.1810714817978596e-5,1.6232834962270486,1.9932391171262334
9.693785866195319e-6,1.409157749313077,1.9465519948767454
3.2941223154817103e-6,0.9774396335404009,1.3173652176634447
9.586116213100239e-6,1.5926951205499782,1.8567303749434252
6.814104110277507e-6,1.2833706874196558,2.001752112181205
6.440129778172539e-6,1.2151470404395672,1.6980937745252258
1.4723652187794631e-5,1.8241003233667377,2.2894717746565574
1.634334660423908e-5,1.6638542749694385,1.9630800789754845
1.3528430165764786e-5,1.4954334950264596,1.8428266222416423
1.2518615210742892e-5,2.2225054055252738,2.735876849805964
1.696406776298394e-5,2.163441964408209,2.595788382914768
1.0540584615477858e-5,1.4690722354711871,1.8558963466677882
1.1267125837381912e-5,1.9876361400661215,2.4946999215196444
1.7201129371394033e-5,1.702929907888292,2.0063013026555763
2.6836760365518492e-5,2.7302146475225886,3.1528365458956364
7.009273990346623e-6,0.7346031095311817,1.2621571287434803
1.053532645362993e-5,1.909818359997382,2.765742006977031
1.0095255277725666e-5,1.5191480839196347,2.3623607202774486
1.2548330962952552e-5,1.402353974856352,1.835526709830615
2.2754210464814057e-5,1.8348987709126279,2.2426729957979346
