"q95","q90","Median","q10","q5","Escapement"
0,0,0,0,0,0
129911.934112409,88104.7565747104,39578.1155984821,21324.3109339406,18606.8326809397,5000
231627.224974433,160335.263761024,73933.9554814252,40438.0014264894,36035.6305915884,10000
319391.566103231,221335.532669196,103494.267467818,58502.4368946454,51778.8251359199,15000
391954.744667122,267707.819860754,129067.945979525,74484.6927854431,66273.5074693717,20000
458234.716960623,307637.269946245,150103.646288614,89217.6376380336,79593.6003736955,25000
502504.845227337,334147.535027147,167911.904120031,101445.196984775,91717.3106611086,30000
542276.537681099,353483.267411296,183681.229635843,111691.265100094,101002.838602576,35000
561027.186284867,373362.682052831,195168.095121837,122194.445498531,110373.571432527,40000
592127.469318075,392835.463475601,204340.64158817,130863.048426223,115991.833605596,45000
604566.845576847,403964.255945938,211602.744595465,137522.031854676,121175.74838838,50000
613026.95516911,418144.407718777,216069.662660378,143979.191680311,124579.478410375,55000
627425.180269589,424800.871021943,220815.136996923,147534.235361795,128297.847743317,60000
629883.849318105,426557.000406077,223763.827262435,149727.383012422,131572.361075113,65000
628457.929115165,431634.761605955,224973.088103765,151392.831126303,132460.774877608,70000
634490.110045271,436711.439964514,227927.207453934,149665.454889933,132566.55383566,75000
632230.049206518,437890.711242331,226376.265141988,146868.037150995,131227.801767376,80000
632010.477044416,443077.526853657,224735.485079908,146068.494138632,126294.21954168,85000
635724.355071993,440771.184577164,220698.347712518,142860.665663944,122784.296520818,90000
629557.194531918,438416.880862974,217136.319923459,139121.964866661,119540.037962258,95000
624398.363068268,439575.535365172,214977.932303533,134038.561192582,116590.908756254,1e+05
615707.465701915,433936.200505119,211653.516503046,129879.410493087,112309.360745592,105000
608647.647761208,429280.83378603,207693.08872595,124372.699534008,106737.337742721,110000
613584.700038088,429030.807279642,203796.113220154,118521.925772236,101618.19200676,115000
601460.008115488,421512.548934848,198839.486017382,112758.129196859,96824.7484650371,120000
585208.029657848,422356.566415116,193595.849521931,106980.865542384,92215.8179321958,125000
584411.843334883,420743.505155853,187228.83393628,101677.051908174,85875.0195490742,130000
584954.258707593,418445.131607222,180839.584181405,96692.899247633,80242.5516923413,135000
582364.323269993,419489.469554903,175444.078109012,91885.631639688,76994.7680544303,140000
568623.011613339,420357.546445073,170339.875536015,85747.4374188865,72337.7656718214,145000
560574.282401972,417363.523174889,165233.175145246,80298.8896030021,67033.4505199916,150000
554571.440810954,413900.314640584,160186.492741297,75601.4994150596,62473.6132638699,155000
526912.876311413,410733.258341155,154474.696828114,70880.7055953854,58072.5356388919,160000
512235.681933946,407409.167016631,149882.444524593,65990.7687369999,53765.5568649933,165000
512679.702597897,402336.515021526,144596.630325137,61891.514804267,49285.0090239432,170000
513661.108405037,402307.598385718,139926.249951131,58026.0532100643,45475.9786830306,175000
509890.005095278,397012.686788168,134498.290383301,54507.859873488,42160.4817830344,180000
507624.260730882,386088.557989845,129651.040169628,50929.3719347652,39328.4610430946,185000
513144.734140116,382962.293280925,124576.281363473,47339.875641496,35718.748737345,190000
511181.671133602,377974.90788282,120071.772420047,44002.5151980342,32395.8471358477,195000
506714.398814696,379613.024686776,114946.971799921,40852.8924848209,29846.6383493303,2e+05
502975.012346375,376877.50462503,110905.250887954,37936.8789341932,27179.8484452884,205000
502898.419175815,376435.299769909,106515.335109368,35094.3558771636,25084.2569258612,210000
506144.238473273,369723.497220442,102196.362914185,32184.8868578038,23207.5121263411,215000
506483.834653461,359344.285819927,97637.9848569196,29644.94556209,21340.8665849126,220000
508398.724340445,356441.275262147,93189.9666862432,27316.5372945935,19809.6770312489,225000
510570.049853985,349811.987170443,89012.4298304379,25340.2754480624,18303.9568209982,230000
509654.912060344,344649.79174371,84557.8084128314,23486.284906775,16776.9484153295,235000
515064.154669559,340824.993609239,80237.7184823518,21758.1433599872,15194.6923534766,240000
510112.107095089,333237.382543191,76463.1596506777,20148.4649090714,13942.680004008,245000
513142.102952236,330489.130397085,72918.5173086273,18486.7273132028,12811.6872688884,250000
517703.892222611,322583.503443189,69640.1282180323,16957.8933028882,11644.8149975446,255000
513309.086370225,318731.780654473,66228.2556203597,15578.4463614787,10569.0973473592,260000
517143.134092136,310944.517158584,62748.872596877,14488.8412219621,9589.25384714652,265000
515664.631211034,305135.936307829,59368.6901905616,13218.4162172854,8715.92414808116,270000
506098.88558171,301635.007314837,56431.1530779154,12184.9153447274,8084.10416799546,275000
504479.257322418,298472.99569843,53902.5438634696,11243.0623650493,7380.39269940587,280000
501092.102082037,288217.489917541,51381.8192104314,10374.9821301685,6721.79994807394,285000
492798.343000031,282398.254530348,48867.0811337343,9570.98381223554,6120.10033988513,290000
486094.783863914,280144.638607988,46344.5798236461,8839.96844858208,5573.75940606503,295000
487879.817223019,277829.635128295,43930.8325590285,8134.01844158948,5095.33672753577,3e+05
489398.719951365,275228.901540323,41690.5755654311,7519.73218966732,4628.83668604505,305000
